"country_code","follower_count","created_date","time_period","end_timestamp"
"BD",6,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"FI",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"BE",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"RU",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"PT",10,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"BG",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"TZ",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"HR",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"UA",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"FR",18,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"BR",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"SE",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"UG",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"MA",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"KE",1,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"ID",4,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"GB",127,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"CA",11,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"US",153,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"IL",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"AE",5,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"CH",5,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"IN",22,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"GM",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"ZA",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"IR",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"AL",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"GR",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"IT",11,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"MX",15,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"GT",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"ES",11,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"CR",4,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"AT",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"TH",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"AU",12,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"CZ",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"PH",2,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"NG",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"PK",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"PL",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"NL",7,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"LK",3,"2021-08-20 12:00:40.794206+00","lifetime","2021-08-19 07:00:00+00"
"DE",27,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"BD",6,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"FI",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"BE",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"RU",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"PT",10,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"BG",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"TZ",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"HR",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"FR",18,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"BR",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"SE",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"UG",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"MA",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"ID",4,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"GB",127,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"CA",11,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"US",159,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"IL",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"AE",5,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"CH",5,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"IN",22,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"GM",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"ZA",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"IR",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"AL",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"IT",11,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"MX",15,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"GT",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"ES",11,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"CR",4,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"PA",1,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"AT",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"TH",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"AU",12,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"CZ",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"VN",1,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"PH",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"NG",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"NI",1,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"PK",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"PL",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"TR",2,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"NL",7,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"LK",3,"2021-08-21 12:00:40.910055+00","lifetime","2021-08-20 07:00:00+00"
"DE",27,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"BD",5,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"FI",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"BE",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"RU",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"PT",10,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"BG",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"TZ",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"LT",1,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"HR",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"FR",18,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"BR",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"SE",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"UG",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"MA",5,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"ID",4,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"GB",131,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"IE",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"CA",11,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"US",159,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"IL",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"AE",5,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"CH",5,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"IN",23,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"GM",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"ZA",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"IR",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"CN",1,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"AL",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"IT",11,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"MX",15,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"GT",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"ES",10,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"CR",4,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"AT",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"TH",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"AU",12,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"CZ",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"PH",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"NG",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"PK",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"PL",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"TR",2,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"NL",7,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"LK",3,"2021-08-22 12:00:42.383756+00","lifetime","2021-08-21 07:00:00+00"
"DE",28,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"BD",5,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"FI",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"BE",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"RU",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"PT",10,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"BG",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"TZ",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"LT",1,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"HR",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"UA",1,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"FR",18,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"BR",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"UG",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"SE",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"MA",5,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"ID",5,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"GB",131,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"IE",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"CA",11,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"US",161,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"IL",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"AE",5,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"CH",5,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"IN",23,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"GM",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"ZA",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"IR",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"AL",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"IT",10,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"MX",15,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"GT",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"ES",11,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"CR",4,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"AT",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"TH",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"AU",12,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"CY",1,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"CZ",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"NG",4,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"PK",5,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"PL",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"TR",2,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"NL",7,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"LK",3,"2021-08-23 12:00:42.442875+00","lifetime","2021-08-22 07:00:00+00"
"DE",28,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"BD",5,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"FI",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"BE",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"RU",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"PT",10,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"BG",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"TZ",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"LT",1,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"HR",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"UA",1,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"FR",18,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"BR",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"UG",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"SE",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"MA",5,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"ID",5,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"GB",131,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"IE",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"CA",11,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"US",161,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"IL",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"AE",5,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"CH",5,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"IN",23,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"GM",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"ZA",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"IR",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"AL",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"IT",10,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"MX",15,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"GT",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"ES",11,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"CR",4,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"AT",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"TH",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"AU",12,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"CY",1,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"CZ",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"NG",4,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"PK",5,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"PL",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"TR",2,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"NL",7,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"LK",3,"2021-08-24 12:00:49.14536+00","lifetime","2021-08-23 07:00:00+00"
"DE",28,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"BD",5,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"FI",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"BE",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"RU",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"PT",10,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"BG",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"TZ",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"LT",1,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"HR",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"FR",17,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"SA",1,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"BR",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"SE",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"UG",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"MA",6,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"ID",5,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"GB",135,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"IE",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"CA",12,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"US",161,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"EG",1,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"IL",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"AE",5,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"CH",5,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"IN",22,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"GM",4,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"ZA",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"IR",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"AL",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"IT",13,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"MX",15,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"GT",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"ES",11,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"CR",5,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"AT",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"TH",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"AU",13,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"CY",1,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"CZ",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"NG",5,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"PK",5,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"PL",2,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"NL",7,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"LK",3,"2021-08-25 12:00:43.334903+00","lifetime","2021-08-24 07:00:00+00"
"DE",28,"2021-08-26 12:00:42.395443+00","lifetime","2021-08-25 07:00:00+00"
"BD",5,"2021-08-26 12:00:42.395443+00","lifetime","2021-08-25 07:00:00+00"
