media_id,engagement,impressions,reach,saved,time_period,created_date
1.81905E+16,169,413,334,3,lifetime,2021-09-30 13:00:50.812485+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 13:00:50.812485+00
1.79129E+16,178,443,415,2,lifetime,2021-09-30 17:01:54.107959+00
1.79735E+16,163,453,386,3,lifetime,2021-09-30 17:01:54.107959+00
1.79003E+16,146,551,509,2,lifetime,2021-09-30 17:01:54.107959+00
1.79809E+16,247,1660,1575,6,lifetime,2021-09-30 17:01:54.107959+00
1.7911E+16,227,617,484,9,lifetime,2021-09-30 17:01:54.107959+00
1.79208E+16,239,1264,1249,6,lifetime,2021-09-30 17:01:54.107959+00
1.8175E+16,257,814,710,3,lifetime,2021-09-30 17:01:54.107959+00
1.81905E+16,169,413,334,3,lifetime,2021-09-30 17:01:54.107959+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 17:01:54.107959+00
1.79129E+16,180,456,424,2,lifetime,2021-10-01 00:00:53.259216+00
1.79735E+16,163,462,393,3,lifetime,2021-10-01 00:00:53.259216+00
1.79003E+16,149,555,512,2,lifetime,2021-10-01 00:00:53.259216+00
1.79809E+16,248,1665,1580,6,lifetime,2021-10-01 00:00:53.259216+00
1.7911E+16,227,627,492,9,lifetime,2021-10-01 00:00:53.259216+00
1.79208E+16,239,1267,1254,6,lifetime,2021-10-01 00:00:53.259216+00
1.8175E+16,257,815,711,3,lifetime,2021-10-01 00:00:53.259216+00
1.81905E+16,169,414,334,3,lifetime,2021-10-01 00:00:53.259216+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 00:00:53.259216+00
1.79129E+16,179,447,419,2,lifetime,2021-09-30 18:00:56.625374+00
1.79735E+16,163,454,389,3,lifetime,2021-09-30 18:00:56.625374+00
1.79003E+16,146,551,509,2,lifetime,2021-09-30 18:00:56.625374+00
1.79809E+16,247,1661,1575,6,lifetime,2021-09-30 18:00:56.625374+00
1.7911E+16,227,618,485,9,lifetime,2021-09-30 18:00:56.625374+00
1.79208E+16,239,1266,1253,6,lifetime,2021-09-30 18:00:56.625374+00
1.8175E+16,257,815,711,3,lifetime,2021-09-30 18:00:56.625374+00
1.81905E+16,169,413,334,3,lifetime,2021-09-30 18:00:56.625374+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 18:00:56.625374+00
1.79129E+16,179,449,420,2,lifetime,2021-09-30 19:00:59.697611+00
1.79735E+16,163,454,389,3,lifetime,2021-09-30 19:00:59.697611+00
1.79003E+16,147,551,509,2,lifetime,2021-09-30 19:00:59.697611+00
1.79809E+16,247,1661,1575,6,lifetime,2021-09-30 19:00:59.697611+00
1.7911E+16,227,618,485,9,lifetime,2021-09-30 19:00:59.697611+00
1.79208E+16,239,1266,1253,6,lifetime,2021-09-30 19:00:59.697611+00
1.8175E+16,257,815,711,3,lifetime,2021-09-30 19:00:59.697611+00
1.81905E+16,169,413,334,3,lifetime,2021-09-30 19:00:59.697611+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 19:00:59.697611+00
1.79129E+16,180,458,425,2,lifetime,2021-10-01 01:00:51.867927+00
1.79735E+16,163,464,395,3,lifetime,2021-10-01 01:00:51.867927+00
1.79003E+16,150,556,513,2,lifetime,2021-10-01 01:00:51.867927+00
1.79809E+16,248,1666,1580,6,lifetime,2021-10-01 01:00:51.867927+00
1.7911E+16,227,628,492,9,lifetime,2021-10-01 01:00:51.867927+00
1.79208E+16,239,1268,1254,6,lifetime,2021-10-01 01:00:51.867927+00
1.8175E+16,257,815,711,3,lifetime,2021-10-01 01:00:51.867927+00
1.81905E+16,169,414,334,3,lifetime,2021-10-01 01:00:51.867927+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 01:00:51.867927+00
1.79129E+16,180,452,420,2,lifetime,2021-09-30 20:00:53.65957+00
1.79735E+16,163,458,390,3,lifetime,2021-09-30 20:00:53.65957+00
1.79003E+16,147,553,509,2,lifetime,2021-09-30 20:00:53.65957+00
1.79809E+16,247,1663,1578,6,lifetime,2021-09-30 20:00:53.65957+00
1.7911E+16,227,620,486,9,lifetime,2021-09-30 20:00:53.65957+00
1.79208E+16,239,1266,1253,6,lifetime,2021-09-30 20:00:53.65957+00
1.8175E+16,257,815,711,3,lifetime,2021-09-30 20:00:53.65957+00
1.81905E+16,169,414,334,3,lifetime,2021-09-30 20:00:53.65957+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 20:00:53.65957+00
1.79129E+16,180,452,420,2,lifetime,2021-09-30 21:00:54.565926+00
1.79735E+16,163,458,390,3,lifetime,2021-09-30 21:00:54.565926+00
1.79003E+16,147,553,509,2,lifetime,2021-09-30 21:00:54.565926+00
1.79809E+16,247,1663,1578,6,lifetime,2021-09-30 21:00:54.565926+00
1.7911E+16,227,621,486,9,lifetime,2021-09-30 21:00:54.565926+00
1.79208E+16,239,1267,1254,6,lifetime,2021-09-30 21:00:54.565926+00
1.8175E+16,257,815,711,3,lifetime,2021-09-30 21:00:54.565926+00
1.81905E+16,169,414,334,3,lifetime,2021-09-30 21:00:54.565926+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 21:00:54.565926+00
1.79129E+16,181,459,425,2,lifetime,2021-10-01 02:00:49.928897+00
1.79735E+16,163,466,396,3,lifetime,2021-10-01 02:00:49.928897+00
1.79003E+16,150,556,513,2,lifetime,2021-10-01 02:00:49.928897+00
1.79809E+16,248,1667,1580,6,lifetime,2021-10-01 02:00:49.928897+00
1.7911E+16,227,628,492,9,lifetime,2021-10-01 02:00:49.928897+00
1.79208E+16,239,1268,1254,6,lifetime,2021-10-01 02:00:49.928897+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 02:00:49.928897+00
1.81905E+16,169,414,334,3,lifetime,2021-10-01 02:00:49.928897+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 02:00:49.928897+00
1.79129E+16,180,454,422,2,lifetime,2021-09-30 22:00:49.45386+00
1.79735E+16,163,459,391,3,lifetime,2021-09-30 22:00:49.45386+00
1.79003E+16,149,554,511,2,lifetime,2021-09-30 22:00:49.45386+00
1.79809E+16,248,1664,1578,6,lifetime,2021-09-30 22:00:49.45386+00
1.7911E+16,227,623,489,9,lifetime,2021-09-30 22:00:49.45386+00
1.79208E+16,239,1267,1254,6,lifetime,2021-09-30 22:00:49.45386+00
1.8175E+16,257,815,711,3,lifetime,2021-09-30 22:00:49.45386+00
1.81905E+16,169,414,334,3,lifetime,2021-09-30 22:00:49.45386+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 22:00:49.45386+00
1.79129E+16,180,456,424,2,lifetime,2021-09-30 23:00:50.171104+00
1.79735E+16,163,460,392,3,lifetime,2021-09-30 23:00:50.171104+00
1.79003E+16,149,555,512,2,lifetime,2021-09-30 23:00:50.171104+00
1.79809E+16,248,1665,1578,6,lifetime,2021-09-30 23:00:50.171104+00
1.7911E+16,227,626,490,9,lifetime,2021-09-30 23:00:50.171104+00
1.79208E+16,239,1267,1254,6,lifetime,2021-09-30 23:00:50.171104+00
1.8175E+16,257,815,711,3,lifetime,2021-09-30 23:00:50.171104+00
1.81905E+16,169,414,334,3,lifetime,2021-09-30 23:00:50.171104+00
1.79236E+16,248,735,632,4,lifetime,2021-09-30 23:00:50.171104+00
1.79129E+16,181,459,425,2,lifetime,2021-10-01 03:00:55.987205+00
1.79735E+16,163,468,398,3,lifetime,2021-10-01 03:00:55.987205+00
1.79003E+16,151,558,516,2,lifetime,2021-10-01 03:00:55.987205+00
1.79809E+16,248,1669,1584,6,lifetime,2021-10-01 03:00:55.987205+00
1.7911E+16,227,630,494,9,lifetime,2021-10-01 03:00:55.987205+00
1.79208E+16,239,1268,1254,6,lifetime,2021-10-01 03:00:55.987205+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 03:00:55.987205+00
1.81905E+16,169,414,334,3,lifetime,2021-10-01 03:00:55.987205+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 03:00:55.987205+00
1.79129E+16,182,459,425,2,lifetime,2021-10-01 04:00:51.310071+00
1.79735E+16,164,472,400,3,lifetime,2021-10-01 04:00:51.310071+00
1.79003E+16,151,559,516,2,lifetime,2021-10-01 04:00:51.310071+00
1.79809E+16,248,1669,1584,6,lifetime,2021-10-01 04:00:51.310071+00
1.7911E+16,227,631,494,9,lifetime,2021-10-01 04:00:51.310071+00
1.79208E+16,239,1269,1256,6,lifetime,2021-10-01 04:00:51.310071+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 04:00:51.310071+00
1.81905E+16,169,414,334,3,lifetime,2021-10-01 04:00:51.310071+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 04:00:51.310071+00
1.79129E+16,182,462,428,2,lifetime,2021-10-01 05:00:51.164464+00
1.79735E+16,165,476,403,3,lifetime,2021-10-01 05:00:51.164464+00
1.79003E+16,151,559,516,2,lifetime,2021-10-01 05:00:51.164464+00
1.79809E+16,248,1669,1584,6,lifetime,2021-10-01 05:00:51.164464+00
1.7911E+16,227,631,494,9,lifetime,2021-10-01 05:00:51.164464+00
1.79208E+16,239,1270,1256,6,lifetime,2021-10-01 05:00:51.164464+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 05:00:51.164464+00
1.81905E+16,169,414,334,3,lifetime,2021-10-01 05:00:51.164464+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 05:00:51.164464+00
1.79129E+16,183,462,428,2,lifetime,2021-10-01 06:00:51.252072+00
1.79735E+16,166,478,404,3,lifetime,2021-10-01 06:00:51.252072+00
1.79003E+16,151,560,516,2,lifetime,2021-10-01 06:00:51.252072+00
1.79809E+16,248,1670,1584,6,lifetime,2021-10-01 06:00:51.252072+00
1.7911E+16,227,632,495,9,lifetime,2021-10-01 06:00:51.252072+00
1.79208E+16,239,1271,1258,6,lifetime,2021-10-01 06:00:51.252072+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 06:00:51.252072+00
1.81905E+16,169,415,334,3,lifetime,2021-10-01 06:00:51.252072+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 06:00:51.252072+00
1.79129E+16,183,463,429,2,lifetime,2021-10-01 07:00:59.433546+00
1.79735E+16,166,480,407,3,lifetime,2021-10-01 07:00:59.433546+00
1.79003E+16,151,560,516,2,lifetime,2021-10-01 07:00:59.433546+00
1.79809E+16,248,1670,1584,6,lifetime,2021-10-01 07:00:59.433546+00
1.7911E+16,227,632,495,9,lifetime,2021-10-01 07:00:59.433546+00
1.79208E+16,239,1272,1260,6,lifetime,2021-10-01 07:00:59.433546+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 07:00:59.433546+00
1.81905E+16,169,415,334,3,lifetime,2021-10-01 07:00:59.433546+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 07:00:59.433546+00
1.79129E+16,184,463,429,2,lifetime,2021-10-01 08:01:17.402739+00
1.79735E+16,166,481,408,3,lifetime,2021-10-01 08:01:17.402739+00
1.79003E+16,151,560,516,2,lifetime,2021-10-01 08:01:17.402739+00
1.79809E+16,248,1670,1584,6,lifetime,2021-10-01 08:01:17.402739+00
1.7911E+16,227,632,495,9,lifetime,2021-10-01 08:01:17.402739+00
1.79208E+16,239,1272,1260,6,lifetime,2021-10-01 08:01:17.402739+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 08:01:17.402739+00
1.81905E+16,169,415,334,3,lifetime,2021-10-01 08:01:17.402739+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 08:01:17.402739+00
1.79129E+16,184,464,430,2,lifetime,2021-10-01 09:00:53.33122+00
1.79735E+16,166,481,408,3,lifetime,2021-10-01 09:00:53.33122+00
1.79003E+16,151,561,517,2,lifetime,2021-10-01 09:00:53.33122+00
1.79809E+16,248,1670,1584,6,lifetime,2021-10-01 09:00:53.33122+00
1.7911E+16,227,633,497,9,lifetime,2021-10-01 09:00:53.33122+00
1.79208E+16,239,1272,1260,6,lifetime,2021-10-01 09:00:53.33122+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 09:00:53.33122+00
1.81905E+16,169,415,334,3,lifetime,2021-10-01 09:00:53.33122+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 09:00:53.33122+00
1.79129E+16,184,464,430,2,lifetime,2021-10-01 10:00:52.463904+00
1.79735E+16,166,481,408,3,lifetime,2021-10-01 10:00:52.463904+00
1.79003E+16,151,562,517,2,lifetime,2021-10-01 10:00:52.463904+00
1.79809E+16,248,1670,1584,6,lifetime,2021-10-01 10:00:52.463904+00
1.7911E+16,227,634,497,9,lifetime,2021-10-01 10:00:52.463904+00
1.79208E+16,239,1272,1260,6,lifetime,2021-10-01 10:00:52.463904+00
1.8175E+16,257,816,711,3,lifetime,2021-10-01 10:00:52.463904+00
1.81905E+16,169,415,334,3,lifetime,2021-10-01 10:00:52.463904+00
1.79236E+16,248,735,632,4,lifetime,2021-10-01 10:00:52.463904+00
1.79236E+16,29,67,65,0,lifetime,2021-08-15 17:01:02.797427+00
1.79236E+16,40,115,108,0,lifetime,2021-08-15 18:01:09.30325+00
1.79236E+16,50,134,121,0,lifetime,2021-08-15 19:01:01.846494+00
1.79236E+16,56,156,133,0,lifetime,2021-08-15 20:01:08.322154+00
1.79236E+16,71,183,144,0,lifetime,2021-08-15 21:01:05.278842+00
1.79236E+16,76,196,171,0,lifetime,2021-08-15 22:01:00.730579+00
1.79236E+16,84,208,180,0,lifetime,2021-08-15 23:01:01.065132+00
1.79236E+16,89,218,188,0,lifetime,2021-08-16 00:01:08.47499+00
1.79236E+16,93,221,191,0,lifetime,2021-08-16 01:01:05.168552+00
1.79236E+16,98,228,195,0,lifetime,2021-08-16 02:01:07.428218+00
1.79236E+16,102,234,199,0,lifetime,2021-08-16 03:01:12.178011+00
1.79236E+16,106,237,202,0,lifetime,2021-08-16 04:01:10.22765+00
1.79236E+16,108,248,210,0,lifetime,2021-08-16 05:01:11.425417+00
1.79236E+16,109,253,215,0,lifetime,2021-08-16 06:01:13.198046+00
1.79236E+16,110,257,217,0,lifetime,2021-08-16 07:01:08.57752+00
1.79236E+16,112,262,220,0,lifetime,2021-08-16 08:01:13.115563+00
1.79236E+16,115,269,226,0,lifetime,2021-08-16 09:01:06.203456+00
1.79236E+16,116,271,228,0,lifetime,2021-08-16 10:01:06.855381+00
1.79236E+16,118,277,232,0,lifetime,2021-08-16 11:01:04.358008+00
1.79236E+16,121,283,235,0,lifetime,2021-08-16 12:01:02.872181+00
1.79236E+16,128,289,239,0,lifetime,2021-08-16 13:01:06.914883+00
1.79236E+16,130,294,242,0,lifetime,2021-08-16 14:01:15.270057+00
1.79236E+16,133,303,248,0,lifetime,2021-08-16 15:01:25.193636+00
1.79236E+16,134,309,252,0,lifetime,2021-08-16 16:01:07.934091+00
1.79236E+16,136,313,255,0,lifetime,2021-08-16 17:01:25.041647+00
1.79236E+16,139,316,258,0,lifetime,2021-08-16 18:01:09.575907+00
1.79236E+16,140,323,262,0,lifetime,2021-08-16 19:01:14.992498+00
1.79236E+16,140,328,264,0,lifetime,2021-08-16 20:00:55.246964+00
1.79236E+16,140,328,264,0,lifetime,2021-08-16 21:00:58.191843+00
1.79236E+16,145,329,265,0,lifetime,2021-08-16 22:01:07.978733+00
1.79236E+16,145,329,265,0,lifetime,2021-08-16 23:01:01.947014+00
1.79236E+16,146,330,267,0,lifetime,2021-08-17 00:00:57.54689+00
1.79236E+16,146,331,268,0,lifetime,2021-08-17 01:01:07.558165+00
1.79236E+16,147,333,270,0,lifetime,2021-08-17 02:01:11.55958+00
1.79236E+16,147,333,270,0,lifetime,2021-08-17 03:01:10.644956+00
1.79236E+16,148,334,270,0,lifetime,2021-08-17 04:01:08.549532+00
1.79236E+16,148,334,270,0,lifetime,2021-08-17 05:01:12.27607+00
1.79236E+16,148,335,271,0,lifetime,2021-08-17 06:01:08.55975+00
1.79236E+16,150,335,271,0,lifetime,2021-08-17 07:00:53.282448+00
1.79236E+16,150,337,272,0,lifetime,2021-08-17 08:00:51.866332+00
1.79236E+16,152,342,276,0,lifetime,2021-08-17 09:00:59.774095+00
1.79236E+16,153,345,278,0,lifetime,2021-08-17 10:00:56.65041+00
1.79236E+16,153,346,279,0,lifetime,2021-08-17 11:00:54.44594+00
1.79236E+16,153,347,280,0,lifetime,2021-08-17 12:01:05.200999+00
1.79236E+16,153,349,283,0,lifetime,2021-08-17 13:00:57.381726+00
1.79236E+16,156,353,283,0,lifetime,2021-08-17 14:00:59.134512+00
1.79236E+16,157,358,286,0,lifetime,2021-08-17 15:00:54.39517+00
1.79236E+16,159,360,288,0,lifetime,2021-08-17 16:01:01.624968+00
1.79236E+16,160,361,290,0,lifetime,2021-08-17 17:01:04.797355+00
1.79236E+16,160,361,290,0,lifetime,2021-08-17 18:01:00.750002+00
1.79236E+16,160,362,290,0,lifetime,2021-08-17 19:00:59.842648+00
1.79236E+16,162,363,291,0,lifetime,2021-08-17 20:01:01.404931+00
1.79236E+16,162,365,292,0,lifetime,2021-08-17 21:00:52.791141+00
1.79236E+16,162,365,292,0,lifetime,2021-08-17 22:00:54.672981+00
1.79236E+16,163,366,292,1,lifetime,2021-08-17 23:00:54.736771+00
1.79236E+16,163,366,292,1,lifetime,2021-08-18 00:00:55.56488+00
1.79236E+16,163,367,293,1,lifetime,2021-08-18 01:00:54.557696+00
1.79236E+16,163,367,293,1,lifetime,2021-08-18 02:00:56.507464+00
1.79236E+16,163,367,293,1,lifetime,2021-08-18 03:01:51.842037+00
1.79236E+16,163,367,293,1,lifetime,2021-08-18 04:00:56.916875+00
1.79236E+16,163,367,294,1,lifetime,2021-08-18 05:00:55.787187+00
1.79236E+16,164,368,294,1,lifetime,2021-08-18 06:01:00.626824+00
1.79236E+16,164,369,295,1,lifetime,2021-08-18 07:00:55.843304+00
1.79236E+16,165,371,296,1,lifetime,2021-08-18 08:00:55.687424+00
1.79236E+16,165,372,298,1,lifetime,2021-08-18 09:00:57.260072+00
1.79236E+16,165,372,298,1,lifetime,2021-08-18 10:00:56.876676+00
1.79236E+16,165,372,298,1,lifetime,2021-08-18 11:00:58.013737+00
1.7897E+16,18,6,6,0,lifetime,2021-08-18 12:01:00.228222+00
1.79236E+16,165,373,298,1,lifetime,2021-08-18 12:01:00.228222+00
1.7897E+16,33,99,92,0,lifetime,2021-08-18 13:00:56.968946+00
1.79236E+16,165,373,298,1,lifetime,2021-08-18 13:00:56.968946+00
1.7897E+16,45,126,116,0,lifetime,2021-08-18 14:01:00.607052+00
1.79236E+16,165,375,299,1,lifetime,2021-08-18 14:01:00.607052+00
1.7897E+16,60,149,135,2,lifetime,2021-08-18 15:01:03.777571+00
1.79236E+16,166,377,300,1,lifetime,2021-08-18 15:01:03.777571+00
1.7897E+16,64,168,153,2,lifetime,2021-08-18 16:01:01.321715+00
1.79236E+16,166,379,302,1,lifetime,2021-08-18 16:01:01.321715+00
1.7897E+16,68,179,164,2,lifetime,2021-08-18 17:00:58.396444+00
1.79236E+16,167,382,305,1,lifetime,2021-08-18 17:00:58.396444+00
1.7897E+16,70,181,166,2,lifetime,2021-08-18 18:00:55.314292+00
1.79236E+16,167,382,305,1,lifetime,2021-08-18 18:00:55.314292+00
1.7897E+16,72,187,170,2,lifetime,2021-08-18 19:01:04.488004+00
1.79236E+16,167,383,305,1,lifetime,2021-08-18 19:01:04.488004+00
1.7897E+16,73,192,175,2,lifetime,2021-08-18 20:00:56.527573+00
1.79236E+16,169,384,306,1,lifetime,2021-08-18 20:00:56.527573+00
1.7897E+16,74,197,179,2,lifetime,2021-08-18 21:01:00.258551+00
1.79236E+16,171,387,309,1,lifetime,2021-08-18 21:01:00.258551+00
1.7897E+16,76,200,181,2,lifetime,2021-08-18 22:00:57.218803+00
1.79236E+16,172,390,313,1,lifetime,2021-08-18 22:00:57.218803+00
1.7897E+16,78,204,185,2,lifetime,2021-08-18 23:00:54.417392+00
1.79236E+16,173,392,313,1,lifetime,2021-08-18 23:00:54.417392+00
1.7897E+16,82,206,187,2,lifetime,2021-08-19 00:00:57.59976+00
1.79236E+16,175,393,314,1,lifetime,2021-08-19 00:00:57.59976+00
1.7897E+16,85,217,197,2,lifetime,2021-08-19 01:00:55.843864+00
1.79236E+16,175,396,317,1,lifetime,2021-08-19 01:00:55.843864+00
1.7897E+16,86,225,203,2,lifetime,2021-08-19 02:00:54.906133+00
1.79236E+16,175,397,319,1,lifetime,2021-08-19 02:00:54.906133+00
1.7897E+16,90,228,205,2,lifetime,2021-08-19 03:01:00.431921+00
1.79236E+16,175,398,320,1,lifetime,2021-08-19 03:01:00.431921+00
1.7897E+16,94,231,207,2,lifetime,2021-08-19 04:00:56.03783+00
1.79236E+16,175,398,320,1,lifetime,2021-08-19 04:00:56.03783+00
1.7897E+16,94,235,210,2,lifetime,2021-08-19 05:00:53.516986+00
1.79236E+16,175,398,320,1,lifetime,2021-08-19 05:00:53.516986+00
1.7897E+16,96,240,212,2,lifetime,2021-08-19 06:00:59.29839+00
1.79236E+16,175,398,320,1,lifetime,2021-08-19 06:00:59.29839+00
1.7897E+16,101,246,219,2,lifetime,2021-08-19 07:00:56.77164+00
1.79236E+16,175,398,320,1,lifetime,2021-08-19 07:00:56.77164+00
1.7897E+16,102,251,222,2,lifetime,2021-08-19 08:00:51.807501+00
1.79236E+16,176,399,321,1,lifetime,2021-08-19 08:00:51.807501+00
1.7897E+16,104,255,226,2,lifetime,2021-08-19 09:00:57.413874+00
1.79236E+16,176,399,321,1,lifetime,2021-08-19 09:00:57.413874+00
1.7897E+16,104,259,228,2,lifetime,2021-08-19 10:00:56.157856+00
1.79236E+16,176,399,321,1,lifetime,2021-08-19 10:00:56.157856+00
1.7897E+16,106,262,231,2,lifetime,2021-08-19 11:00:57.12177+00
1.79236E+16,176,399,321,1,lifetime,2021-08-19 11:00:57.12177+00
1.7897E+16,111,268,234,2,lifetime,2021-08-19 12:00:59.476829+00
1.79236E+16,176,399,321,1,lifetime,2021-08-19 12:00:59.476829+00
1.7897E+16,115,272,237,2,lifetime,2021-08-19 13:01:01.780826+00
1.79236E+16,176,402,323,1,lifetime,2021-08-19 13:01:01.780826+00
1.7897E+16,116,277,240,2,lifetime,2021-08-19 14:00:57.190295+00
1.79236E+16,176,403,324,1,lifetime,2021-08-19 14:00:57.190295+00
1.7897E+16,120,280,240,2,lifetime,2021-08-19 15:00:56.331553+00
1.79236E+16,176,403,324,1,lifetime,2021-08-19 15:00:56.331553+00
1.7897E+16,122,286,245,2,lifetime,2021-08-19 16:00:58.402295+00
1.79236E+16,177,406,328,1,lifetime,2021-08-19 16:00:58.402295+00
1.7897E+16,125,291,248,2,lifetime,2021-08-19 17:00:55.981666+00
1.79236E+16,178,409,329,1,lifetime,2021-08-19 17:00:55.981666+00
1.7897E+16,126,293,250,2,lifetime,2021-08-19 18:01:00.440012+00
1.79236E+16,178,412,333,1,lifetime,2021-08-19 18:01:00.440012+00
1.7897E+16,128,296,252,2,lifetime,2021-08-19 19:00:56.745235+00
1.79236E+16,179,413,333,1,lifetime,2021-08-19 19:00:56.745235+00
1.7897E+16,130,296,252,2,lifetime,2021-08-19 20:00:57.470638+00
1.79236E+16,179,413,333,1,lifetime,2021-08-19 20:00:57.470638+00
1.7897E+16,131,296,255,2,lifetime,2021-08-19 21:00:55.79287+00
1.79236E+16,179,414,333,1,lifetime,2021-08-19 21:00:55.79287+00
1.7897E+16,131,305,257,2,lifetime,2021-08-19 22:00:56.044202+00
1.79236E+16,179,415,333,1,lifetime,2021-08-19 22:00:56.044202+00
1.7897E+16,132,307,259,2,lifetime,2021-08-19 23:00:53.374097+00
1.79236E+16,179,417,335,1,lifetime,2021-08-19 23:00:53.374097+00
1.7897E+16,132,309,259,2,lifetime,2021-08-20 00:00:53.30827+00
1.79236E+16,179,418,336,1,lifetime,2021-08-20 00:00:53.30827+00
1.7897E+16,133,311,261,2,lifetime,2021-08-20 01:00:53.770229+00
1.79236E+16,179,419,337,1,lifetime,2021-08-20 01:00:53.770229+00
1.7897E+16,133,311,261,2,lifetime,2021-08-20 02:01:03.350723+00
1.79236E+16,179,419,337,1,lifetime,2021-08-20 02:01:03.350723+00
1.7897E+16,133,313,262,2,lifetime,2021-08-20 03:00:54.019673+00
1.79236E+16,179,419,337,1,lifetime,2021-08-20 03:00:54.019673+00
1.7897E+16,133,313,262,2,lifetime,2021-08-20 04:00:54.724395+00
1.79236E+16,179,420,337,1,lifetime,2021-08-20 04:00:54.724395+00
1.7897E+16,134,315,264,2,lifetime,2021-08-20 05:00:55.52729+00
1.79236E+16,179,421,338,1,lifetime,2021-08-20 05:00:55.52729+00
1.7897E+16,135,317,269,2,lifetime,2021-08-20 06:00:53.085755+00
1.79236E+16,179,422,338,1,lifetime,2021-08-20 06:00:53.085755+00
1.7897E+16,135,318,270,2,lifetime,2021-08-20 07:00:54.427365+00
1.79236E+16,179,422,338,1,lifetime,2021-08-20 07:00:54.427365+00
1.7897E+16,135,318,270,2,lifetime,2021-08-20 08:00:55.623631+00
1.79236E+16,180,423,340,2,lifetime,2021-08-20 08:00:55.623631+00
1.7897E+16,135,318,270,2,lifetime,2021-08-20 09:00:57.803045+00
1.79236E+16,180,423,340,2,lifetime,2021-08-20 09:00:57.803045+00
1.7897E+16,135,318,270,2,lifetime,2021-08-20 10:00:55.869268+00
1.79236E+16,180,424,340,2,lifetime,2021-08-20 10:00:55.869268+00
1.7897E+16,135,318,270,2,lifetime,2021-08-20 11:00:56.1662+00
1.79236E+16,179,424,340,2,lifetime,2021-08-20 11:00:56.1662+00
1.7897E+16,135,318,270,2,lifetime,2021-08-20 12:00:55.724755+00
1.79236E+16,180,424,340,2,lifetime,2021-08-20 12:00:55.724755+00
1.7897E+16,135,318,270,2,lifetime,2021-08-20 13:00:56.353402+00
1.79236E+16,180,426,342,2,lifetime,2021-08-20 13:00:56.353402+00
